Customer_ID,Age,Gender,Location,Total_Spend,Average_Order_Value,Previous_Purchases,Average_Rating,Discount_Usage_Rate,Promo_Usage_Rate,Subscription_Rate,Customer_Value_Tier
352,28,Male,New York,90,90.0,24,3.9,1.0,1.0,1.0,High
353,27,Male,Texas,71,71.0,12,4.9,1.0,1.0,1.0,Medium
354,63,Male,Missouri,64,64.0,35,4.1,1.0,1.0,1.0,Medium
355,58,Male,Pennsylvania,76,76.0,42,3.0,1.0,1.0,1.0,High
356,37,Male,Oregon,42,42.0,1,4.1,1.0,1.0,1.0,Low
357,56,Male,Nevada,80,80.0,27,,1.0,1.0,1.0,High
358,18,Male,Arkansas,56,56.0,16,4.0,1.0,1.0,1.0,Medium
359,48,Male,Minnesota,25,25.0,36,3.6,1.0,1.0,1.0,Low
360,31,Male,Georgia,74,74.0,30,3.0,1.0,1.0,1.0,High
361,51,Male,Rhode Island,30,30.0,18,3.0,1.0,1.0,1.0,Low
362,65,Male,Nevada,96,96.0,45,2.6,1.0,1.0,1.0,High
363,53,Male,Texas,64,64.0,1,3.4,1.0,1.0,1.0,Medium
364,55,Male,Florida,88,88.0,42,3.1,1.0,1.0,1.0,High
365,62,Male,North Dakota,88,88.0,7,3.0,1.0,1.0,1.0,High
366,55,Male,West Virginia,88,88.0,50,3.7,1.0,1.0,1.0,High
367,64,Male,Nebraska,36,36.0,37,3.5,1.0,1.0,1.0,Low
368,52,Male,Tennessee,40,40.0,18,2.8,1.0,1.0,1.0,Low
369,24,Male,Oklahoma,39,39.0,29,4.5,1.0,1.0,1.0,Low
370,38,Male,Wisconsin,40,40.0,45,3.3,1.0,1.0,1.0,Low
371,59,Male,Oregon,34,34.0,13,3.4,1.0,1.0,1.0,Low
372,27,Male,North Carolina,83,83.0,47,3.2,1.0,1.0,1.0,High
373,24,Male,Pennsylvania,85,85.0,7,3.7,1.0,1.0,1.0,High
374,23,Male,North Dakota,27,27.0,11,4.6,1.0,1.0,1.0,Low
375,69,Male,Ohio,78,78.0,39,5.0,1.0,1.0,1.0,High
376,59,Male,Oklahoma,32,32.0,6,4.4,1.0,1.0,1.0,Low
377,51,Male,South Carolina,51,51.0,2,4.9,1.0,1.0,1.0,Medium
378,63,Male,Maine,32,32.0,39,4.1,1.0,1.0,1.0,Low
379,54,Male,Nevada,62,62.0,23,4.9,1.0,1.0,1.0,Medium
380,32,Male,Montana,29,29.0,46,4.7,1.0,1.0,1.0,Low
381,39,Male,New Hampshire,69,69.0,19,3.0,1.0,1.0,1.0,Medium
382,66,Male,Maine,25,25.0,3,3.4,1.0,1.0,1.0,Low
383,28,Male,California,76,76.0,47,3.2,1.0,1.0,1.0,High
384,50,Male,West Virginia,77,77.0,6,,1.0,1.0,1.0,High
385,70,Male,California,33,33.0,6,4.5,1.0,1.0,1.0,Low
386,67,Male,West Virginia,93,93.0,12,2.7,1.0,1.0,1.0,High
387,64,Male,Louisiana,39,39.0,40,3.4,1.0,1.0,1.0,Low
388,45,Male,Georgia,93,93.0,38,4.6,1.0,1.0,1.0,High
389,22,Male,Washington,82,82.0,10,2.7,1.0,1.0,1.0,High
390,27,Male,Virginia,42,42.0,28,4.2,1.0,1.0,1.0,Low
391,25,Male,Indiana,71,71.0,19,3.2,1.0,1.0,1.0,Medium
392,37,Male,Minnesota,86,86.0,25,4.8,1.0,1.0,1.0,High
393,26,Male,Idaho,82,82.0,38,3.3,1.0,1.0,1.0,High
394,33,Male,Vermont,65,65.0,6,4.2,1.0,1.0,1.0,Medium
395,43,Male,North Dakota,29,29.0,7,4.8,1.0,1.0,1.0,Low
396,37,Male,Rhode Island,65,65.0,2,4.9,1.0,1.0,1.0,Medium
397,46,Male,South Carolina,88,88.0,24,3.9,1.0,1.0,1.0,High
398,22,Male,Mississippi,46,46.0,26,3.0,1.0,1.0,1.0,Medium
399,20,Male,Montana,67,67.0,25,4.6,1.0,1.0,1.0,Medium
400,60,Male,Idaho,35,35.0,10,3.5,1.0,1.0,1.0,Low
401,39,Male,Utah,66,66.0,14,4.8,1.0,1.0,1.0,Medium
402,43,Male,Oklahoma,91,91.0,21,4.8,1.0,1.0,1.0,High
403,31,Male,California,78,78.0,26,3.0,1.0,1.0,1.0,High
404,19,Male,Nevada,45,45.0,12,4.5,1.0,1.0,1.0,Low
405,35,Male,Delaware,93,93.0,11,4.8,1.0,1.0,1.0,High
406,41,Male,South Carolina,74,74.0,15,3.8,1.0,1.0,1.0,High
407,52,Male,Maryland,55,55.0,13,4.6,1.0,1.0,1.0,Medium
408,45,Male,North Carolina,76,76.0,5,3.1,1.0,1.0,1.0,High
409,34,Male,Alabama,66,66.0,36,3.4,1.0,1.0,1.0,Medium
410,35,Male,Minnesota,51,51.0,32,3.3,1.0,1.0,1.0,Medium
411,29,Male,Virginia,26,26.0,1,4.8,1.0,1.0,1.0,Low
412,59,Male,Michigan,29,29.0,15,2.8,1.0,1.0,1.0,Low
413,24,Male,Maine,74,74.0,3,3.1,1.0,1.0,1.0,High
414,70,Male,Nevada,99,99.0,48,4.6,1.0,1.0,1.0,High
415,29,Male,Wyoming,88,88.0,30,2.6,1.0,1.0,1.0,High
416,67,Male,Connecticut,31,31.0,40,2.6,1.0,1.0,1.0,Low
417,36,Male,Oregon,55,55.0,24,3.8,1.0,1.0,1.0,Medium
418,23,Male,Mississippi,81,81.0,48,4.5,1.0,1.0,1.0,High
419,18,Male,Illinois,73,73.0,27,3.0,1.0,1.0,1.0,Medium
420,53,Male,Utah,91,91.0,14,,1.0,1.0,1.0,High
421,32,Male,North Carolina,54,54.0,18,3.8,1.0,1.0,1.0,Medium
422,38,Male,Kentucky,40,40.0,48,3.5,1.0,1.0,1.0,Low
423,47,Male,Minnesota,59,59.0,32,3.1,1.0,1.0,1.0,Medium
424,46,Male,New York,26,26.0,21,3.0,1.0,1.0,1.0,Low
425,66,Male,Illinois,23,23.0,42,4.3,1.0,1.0,1.0,Low
426,40,Male,North Dakota,87,87.0,4,3.3,1.0,1.0,1.0,High
427,43,Male,Louisiana,71,71.0,19,4.7,1.0,1.0,1.0,Medium
428,58,Male,Illinois,91,91.0,6,4.5,1.0,1.0,1.0,High
429,21,Male,Wyoming,64,64.0,2,2.9,1.0,1.0,1.0,Medium
430,42,Male,Washington,94,94.0,21,4.1,1.0,1.0,1.0,High
431,24,Male,Texas,40,40.0,40,3.5,1.0,1.0,1.0,Low
432,43,Male,New Hampshire,76,76.0,33,3.4,1.0,1.0,1.0,High
433,47,Male,Indiana,86,86.0,26,3.3,1.0,1.0,1.0,High
434,49,Male,Alabama,92,92.0,23,3.2,1.0,1.0,1.0,High
435,50,Male,Oklahoma,52,52.0,39,4.0,1.0,1.0,1.0,Medium
436,51,Male,Montana,28,28.0,42,3.6,1.0,1.0,1.0,Low
437,40,Male,Tennessee,46,46.0,41,4.6,1.0,1.0,1.0,Medium
438,45,Male,New Mexico,50,50.0,41,2.6,1.0,1.0,1.0,Medium
439,52,Male,Iowa,23,23.0,12,4.3,1.0,1.0,1.0,Low
440,62,Male,Idaho,50,50.0,31,3.4,1.0,1.0,1.0,Medium
441,20,Male,Oklahoma,89,89.0,34,3.5,1.0,1.0,1.0,High
442,43,Male,Florida,81,81.0,32,4.2,1.0,1.0,1.0,High
443,29,Male,Michigan,69,69.0,31,,1.0,1.0,1.0,Medium
444,22,Male,Hawaii,67,67.0,24,3.6,1.0,1.0,1.0,Medium
445,48,Male,California,20,20.0,31,4.3,1.0,1.0,1.0,Low
446,42,Male,Iowa,29,29.0,18,4.9,1.0,1.0,1.0,Low
447,19,Male,West Virginia,74,74.0,15,4.1,1.0,1.0,1.0,High
448,60,Male,Washington,82,82.0,7,3.6,1.0,1.0,1.0,High
449,32,Male,Missouri,23,23.0,35,3.4,1.0,1.0,1.0,Low
450,26,Male,New York,45,45.0,35,2.9,1.0,1.0,1.0,Low
451,25,Male,Connecticut,21,21.0,19,2.7,1.0,1.0,1.0,Low
452,66,Male,Virginia,31,31.0,26,4.3,1.0,1.0,1.0,Low
453,45,Male,Missouri,45,45.0,39,,1.0,1.0,1.0,Low
454,54,Male,Nebraska,56,56.0,22,2.8,1.0,1.0,1.0,Medium
455,37,Male,New Jersey,97,97.0,14,3.2,1.0,1.0,1.0,High
456,54,Male,Utah,100,100.0,50,3.6,1.0,1.0,1.0,High
457,50,Male,North Carolina,96,96.0,33,4.0,1.0,1.0,1.0,High
458,25,Male,Rhode Island,99,99.0,48,4.9,1.0,1.0,1.0,High
459,47,Male,Arkansas,91,91.0,48,4.0,1.0,1.0,1.0,High
460,63,Male,Maryland,30,30.0,27,3.8,1.0,1.0,1.0,Low
461,64,Male,South Carolina,65,65.0,27,,1.0,1.0,1.0,Medium
462,18,Male,Ohio,93,93.0,20,3.9,1.0,1.0,1.0,High
463,59,Male,Illinois,81,81.0,48,3.3,1.0,1.0,1.0,High
464,37,Male,Georgia,81,81.0,29,2.7,1.0,1.0,1.0,High
465,23,Male,Alabama,52,52.0,45,4.7,1.0,1.0,1.0,Medium
466,54,Male,Oklahoma,88,88.0,25,2.8,1.0,1.0,1.0,High
467,38,Male,Vermont,24,24.0,25,4.6,1.0,1.0,1.0,Low
468,19,Male,Nebraska,51,51.0,37,4.5,1.0,1.0,1.0,Medium
469,34,Male,Georgia,38,38.0,16,5.0,1.0,1.0,1.0,Low
470,21,Male,Alabama,46,46.0,30,4.1,1.0,1.0,1.0,Medium
471,50,Male,Minnesota,63,63.0,6,4.6,1.0,1.0,1.0,Medium
472,55,Male,Missouri,72,72.0,36,4.9,1.0,1.0,1.0,Medium
473,20,Male,Georgia,39,39.0,3,3.9,1.0,1.0,1.0,Low
474,34,Male,West Virginia,42,42.0,29,3.9,1.0,1.0,1.0,Low
475,62,Male,Arkansas,76,76.0,15,2.6,1.0,1.0,1.0,High
476,21,Male,Ohio,66,66.0,18,2.7,1.0,1.0,1.0,Medium
477,21,Male,Connecticut,90,90.0,2,3.5,1.0,1.0,1.0,High
478,42,Male,North Dakota,56,56.0,49,3.7,1.0,1.0,1.0,Medium
479,35,Male,Kansas,43,43.0,48,3.2,1.0,1.0,1.0,Low
480,39,Male,Iowa,84,84.0,43,3.3,1.0,1.0,1.0,High
481,68,Male,Vermont,88,88.0,30,4.8,1.0,1.0,1.0,High
482,46,Male,Wisconsin,88,88.0,10,3.2,1.0,1.0,1.0,High
483,41,Male,Connecticut,42,42.0,11,2.5,1.0,1.0,1.0,Low
484,23,Male,Oklahoma,73,73.0,12,3.9,1.0,1.0,1.0,Medium
485,68,Male,Missouri,73,73.0,28,4.7,1.0,1.0,1.0,Medium
486,48,Male,Tennessee,44,44.0,36,2.6,1.0,1.0,1.0,Low
487,38,Male,New Mexico,63,63.0,37,2.8,1.0,1.0,1.0,Medium
488,41,Male,Iowa,68,68.0,22,4.4,1.0,1.0,1.0,Medium
489,58,Male,Maine,29,29.0,32,4.6,1.0,1.0,1.0,Low
490,49,Male,South Dakota,85,85.0,40,3.2,1.0,1.0,1.0,High
491,57,Male,Colorado,42,42.0,47,4.2,1.0,1.0,1.0,Low
492,49,Male,Vermont,69,69.0,24,,1.0,1.0,1.0,Medium
493,50,Male,Michigan,62,62.0,11,3.9,1.0,1.0,1.0,Medium
494,28,Male,Nevada,48,48.0,19,4.7,1.0,1.0,1.0,Medium
495,38,Male,Indiana,68,68.0,42,4.5,1.0,1.0,1.0,Medium
496,33,Male,Michigan,36,36.0,6,3.3,1.0,1.0,1.0,Low
497,30,Male,California,63,63.0,31,3.3,1.0,1.0,1.0,Medium
498,43,Male,Oklahoma,39,39.0,31,4.6,1.0,1.0,1.0,Low
499,43,Male,Iowa,78,78.0,27,3.6,1.0,1.0,1.0,High
500,36,Male,Rhode Island,99,99.0,24,4.8,1.0,1.0,1.0,High
501,36,Male,Washington,31,31.0,35,4.8,1.0,1.0,1.0,Low
502,64,Male,Florida,45,45.0,21,2.9,1.0,1.0,1.0,Low
503,59,Male,South Carolina,30,30.0,8,2.8,1.0,1.0,1.0,Low
504,55,Male,West Virginia,24,24.0,26,3.2,1.0,1.0,1.0,Low
505,42,Male,Missouri,22,22.0,26,3.9,1.0,1.0,1.0,Low
506,61,Male,Maine,63,63.0,9,4.3,1.0,1.0,1.0,Medium
507,28,Male,Georgia,40,40.0,48,2.7,1.0,1.0,1.0,Low
508,65,Male,Maine,20,20.0,33,5.0,1.0,1.0,1.0,Low
509,27,Male,Illinois,20,20.0,31,3.7,1.0,1.0,1.0,Low
510,41,Male,Delaware,80,80.0,17,3.9,1.0,1.0,1.0,High
511,21,Male,West Virginia,87,87.0,22,3.9,1.0,1.0,1.0,High
512,61,Male,Hawaii,46,46.0,8,3.1,1.0,1.0,1.0,Medium
513,19,Male,New York,49,49.0,2,,1.0,1.0,1.0,Medium
514,22,Male,New Mexico,65,65.0,45,3.6,1.0,1.0,1.0,Medium
515,64,Male,Indiana,62,62.0,47,4.3,1.0,1.0,1.0,Medium
516,28,Male,Kentucky,67,67.0,7,4.5,1.0,1.0,1.0,Medium
517,34,Male,West Virginia,41,41.0,19,2.8,1.0,1.0,1.0,Low
518,61,Male,North Dakota,49,49.0,44,2.7,1.0,1.0,1.0,Medium
519,24,Male,Oregon,100,100.0,16,2.9,1.0,1.0,1.0,High
520,19,Male,Minnesota,54,54.0,17,4.4,1.0,1.0,1.0,Medium
521,51,Male,South Carolina,84,84.0,20,3.9,1.0,1.0,1.0,High
522,36,Male,Vermont,41,41.0,50,3.5,1.0,1.0,1.0,Low
523,65,Male,Minnesota,88,88.0,37,2.5,1.0,1.0,1.0,High
524,46,Male,Delaware,40,40.0,5,4.9,1.0,1.0,1.0,Low
525,59,Male,Pennsylvania,39,39.0,44,4.8,1.0,1.0,1.0,Low
526,51,Male,Iowa,37,37.0,41,3.2,1.0,1.0,1.0,Low
527,51,Male,New Jersey,52,52.0,19,4.9,1.0,1.0,1.0,Medium
528,21,Male,South Carolina,23,23.0,47,4.3,1.0,1.0,1.0,Low
529,34,Male,Maryland,88,88.0,40,3.2,1.0,1.0,1.0,High
530,32,Male,California,84,84.0,6,3.7,1.0,1.0,1.0,High
531,48,Male,Montana,37,37.0,25,3.2,1.0,1.0,1.0,Low
532,50,Male,Vermont,51,51.0,42,3.4,1.0,1.0,1.0,Medium
533,26,Male,Texas,76,76.0,35,4.1,1.0,1.0,1.0,High
534,57,Male,North Carolina,60,60.0,17,4.5,1.0,1.0,1.0,Medium
535,65,Male,Florida,72,72.0,4,4.5,1.0,1.0,1.0,Medium
536,56,Male,West Virginia,45,45.0,24,3.2,1.0,1.0,1.0,Low
537,44,Male,Illinois,84,84.0,16,4.4,1.0,1.0,1.0,High
538,50,Male,Virginia,49,49.0,14,3.0,1.0,1.0,1.0,Medium
539,27,Male,Virginia,22,22.0,43,3.2,1.0,1.0,1.0,Low
540,49,Male,Wyoming,48,48.0,49,4.0,1.0,1.0,1.0,Medium
541,49,Male,South Carolina,37,37.0,33,3.1,1.0,1.0,1.0,Low
542,52,Male,Connecticut,27,27.0,45,2.8,1.0,1.0,1.0,Low
543,27,Male,Illinois,79,79.0,35,4.6,1.0,1.0,1.0,High
544,53,Male,Alabama,98,98.0,11,4.3,1.0,1.0,1.0,High
545,34,Male,Washington,64,64.0,30,3.3,1.0,1.0,1.0,Medium
546,33,Male,Alabama,32,32.0,48,3.5,1.0,1.0,1.0,Low
547,62,Male,New Mexico,74,74.0,45,3.4,1.0,1.0,1.0,High
548,38,Male,Nevada,50,50.0,26,2.8,1.0,1.0,1.0,Medium
549,36,Male,Nebraska,64,64.0,41,4.6,1.0,1.0,1.0,Medium
550,31,Male,Arizona,29,29.0,37,3.6,1.0,1.0,1.0,Low
551,62,Male,Georgia,62,62.0,12,3.3,1.0,1.0,1.0,Medium
552,29,Male,Idaho,78,78.0,27,3.1,1.0,1.0,1.0,High
553,24,Male,Missouri,94,94.0,18,3.5,1.0,1.0,1.0,High
554,63,Male,Florida,59,59.0,15,3.2,1.0,1.0,1.0,Medium
555,56,Male,Minnesota,47,47.0,34,3.0,1.0,1.0,1.0,Medium
556,63,Male,Maine,57,57.0,37,4.8,1.0,1.0,1.0,Medium
557,40,Male,Montana,90,90.0,21,5.0,1.0,1.0,1.0,High
558,18,Male,Alaska,60,60.0,31,2.9,1.0,1.0,1.0,Medium
559,50,Male,Iowa,77,77.0,43,3.2,1.0,1.0,1.0,High
560,66,Male,Arizona,41,41.0,22,2.9,1.0,1.0,1.0,Low
561,25,Male,Louisiana,48,48.0,12,,1.0,1.0,1.0,Medium
562,65,Male,Alabama,65,65.0,25,2.6,1.0,1.0,1.0,Medium
563,53,Male,Missouri,62,62.0,40,3.5,1.0,1.0,1.0,Medium
564,61,Male,Idaho,99,99.0,16,4.4,1.0,1.0,1.0,High
565,67,Male,Florida,58,58.0,30,3.4,1.0,1.0,1.0,Medium
566,59,Male,Idaho,43,43.0,10,4.2,1.0,1.0,1.0,Low
567,55,Male,Alabama,93,93.0,1,3.6,1.0,1.0,1.0,High
568,21,Male,New Hampshire,50,50.0,24,3.0,1.0,1.0,1.0,Medium
569,44,Male,Utah,88,88.0,36,4.0,1.0,1.0,1.0,High
570,65,Male,Alabama,33,33.0,46,4.4,1.0,1.0,1.0,Low
571,65,Male,Iowa,99,99.0,20,4.1,1.0,1.0,1.0,High
572,54,Male,Kentucky,76,76.0,37,3.6,1.0,1.0,1.0,High
573,56,Male,South Carolina,97,97.0,26,4.6,1.0,1.0,1.0,High
574,58,Male,California,68,68.0,23,3.2,1.0,1.0,1.0,Medium
575,54,Male,Maine,79,79.0,20,4.8,1.0,1.0,1.0,High
576,58,Male,Nebraska,86,86.0,38,4.8,1.0,1.0,1.0,High
577,48,Male,Washington,68,68.0,5,5.0,1.0,1.0,1.0,Medium
578,19,Male,Alabama,52,52.0,41,3.7,1.0,1.0,1.0,Medium
579,69,Male,Maine,90,90.0,22,4.6,1.0,1.0,1.0,High
580,58,Male,California,41,41.0,48,3.7,1.0,1.0,1.0,Low
581,49,Male,Iowa,80,80.0,10,4.1,1.0,1.0,1.0,High
582,32,Male,Iowa,100,100.0,12,2.7,1.0,1.0,1.0,High
583,40,Male,Colorado,77,77.0,2,4.9,1.0,1.0,1.0,High
584,25,Male,California,78,78.0,38,4.0,1.0,1.0,1.0,High
585,70,Male,Indiana,94,94.0,20,4.7,1.0,1.0,1.0,High
586,69,Male,South Carolina,23,23.0,5,2.8,1.0,1.0,1.0,Low
587,45,Male,Wisconsin,20,20.0,9,4.9,1.0,1.0,1.0,Low
588,29,Male,Washington,86,86.0,48,4.2,1.0,1.0,1.0,High
589,47,Male,South Dakota,60,60.0,9,3.0,1.0,1.0,1.0,Medium
590,28,Male,Minnesota,70,70.0,40,3.4,1.0,1.0,1.0,Medium
591,64,Male,Alaska,39,39.0,30,4.6,1.0,1.0,1.0,Low
592,47,Male,Kentucky,37,37.0,6,4.2,1.0,1.0,1.0,Low
593,60,Male,North Dakota,29,29.0,42,3.2,1.0,1.0,1.0,Low
594,67,Male,Alaska,35,35.0,9,4.4,1.0,1.0,1.0,Low
595,35,Male,Oklahoma,83,83.0,6,2.5,1.0,1.0,1.0,High
596,30,Male,Delaware,77,77.0,47,3.6,1.0,1.0,1.0,High
597,23,Male,Montana,37,37.0,36,4.5,1.0,1.0,1.0,Low
598,70,Male,Alaska,69,69.0,19,3.4,1.0,1.0,1.0,Medium
599,21,Male,California,66,66.0,30,3.2,1.0,1.0,1.0,Medium
600,51,Male,Massachusetts,26,26.0,27,4.2,1.0,1.0,1.0,Low
601,22,Male,South Carolina,63,63.0,25,5.0,1.0,1.0,1.0,Medium
602,32,Male,West Virginia,38,38.0,5,4.7,1.0,1.0,1.0,Low
603,37,Male,Oregon,58,58.0,10,4.2,1.0,1.0,1.0,Medium
604,31,Male,Massachusetts,46,46.0,26,3.4,1.0,1.0,1.0,Medium
605,44,Male,West Virginia,92,92.0,11,4.4,1.0,1.0,1.0,High
606,40,Male,California,32,32.0,17,4.2,1.0,1.0,1.0,Low
607,27,Male,Colorado,90,90.0,44,4.5,1.0,1.0,1.0,High
608,47,Male,Indiana,23,23.0,44,2.8,1.0,1.0,1.0,Low
609,41,Male,Delaware,25,25.0,21,3.3,1.0,1.0,1.0,Low
610,51,Male,Ohio,54,54.0,49,4.6,1.0,1.0,1.0,Medium
611,53,Male,Oklahoma,72,72.0,27,2.5,1.0,1.0,1.0,Medium
612,43,Male,California,33,33.0,19,4.7,1.0,1.0,1.0,Low
613,67,Male,New Hampshire,43,43.0,33,4.6,1.0,1.0,1.0,Low
614,61,Male,Pennsylvania,51,51.0,46,2.6,1.0,1.0,1.0,Medium
615,68,Male,Idaho,85,85.0,21,4.0,1.0,1.0,1.0,High
616,67,Male,Maryland,100,100.0,23,2.6,1.0,1.0,1.0,High
617,29,Male,Pennsylvania,72,72.0,38,4.6,1.0,1.0,1.0,Medium
618,50,Male,Colorado,57,57.0,2,2.6,1.0,1.0,1.0,Medium
619,61,Male,Indiana,94,94.0,21,4.0,1.0,1.0,1.0,High
620,19,Male,Nebraska,34,34.0,1,4.6,1.0,1.0,1.0,Low
621,33,Male,Rhode Island,89,89.0,10,3.7,1.0,1.0,1.0,High
622,51,Male,Kansas,27,27.0,45,4.4,1.0,1.0,1.0,Low
623,69,Male,Georgia,63,63.0,44,4.0,1.0,1.0,1.0,Medium
624,19,Male,Nevada,70,70.0,48,4.7,1.0,1.0,1.0,Medium
625,55,Male,South Carolina,87,87.0,21,3.4,1.0,1.0,1.0,High
626,49,Male,Delaware,79,79.0,1,4.0,1.0,1.0,1.0,High
627,31,Male,New Hampshire,79,79.0,10,3.9,1.0,1.0,1.0,High
628,42,Male,Oregon,44,44.0,24,4.1,1.0,1.0,1.0,Low
629,69,Male,Massachusetts,85,85.0,29,,1.0,1.0,1.0,High
630,26,Male,Vermont,90,90.0,11,4.7,1.0,1.0,1.0,High
631,41,Male,Mississippi,94,94.0,33,4.3,1.0,1.0,1.0,High
632,55,Male,Washington,68,68.0,27,4.1,1.0,1.0,1.0,Medium
633,35,Male,Wyoming,51,51.0,19,3.9,1.0,1.0,1.0,Medium
634,66,Male,Minnesota,33,33.0,50,2.9,1.0,1.0,1.0,Low
635,36,Male,Ohio,60,60.0,46,3.9,1.0,1.0,1.0,Medium
636,27,Male,South Carolina,59,59.0,28,4.3,1.0,1.0,1.0,Medium
637,41,Male,Wisconsin,30,30.0,14,2.8,1.0,1.0,1.0,Low
638,21,Male,Tennessee,20,20.0,46,3.4,1.0,1.0,1.0,Low
639,53,Male,Maryland,20,20.0,41,2.7,1.0,1.0,1.0,Low
640,54,Male,Mississippi,24,24.0,50,4.0,1.0,1.0,1.0,Low
641,53,Male,Minnesota,88,88.0,28,4.4,1.0,1.0,1.0,High
642,47,Male,Alaska,78,78.0,23,3.9,1.0,1.0,1.0,High
643,64,Male,Arkansas,25,25.0,14,2.8,1.0,1.0,1.0,Low
644,18,Male,Oregon,57,57.0,10,3.2,1.0,1.0,1.0,Medium
645,68,Male,Louisiana,93,93.0,37,4.3,1.0,1.0,1.0,High
646,62,Male,Oklahoma,42,42.0,15,4.2,1.0,1.0,1.0,Low
647,51,Male,Indiana,54,54.0,19,4.9,1.0,1.0,1.0,Medium
648,54,Male,Mississippi,70,70.0,23,3.7,1.0,1.0,1.0,Medium
649,22,Male,Michigan,31,31.0,35,4.1,1.0,1.0,1.0,Low
650,53,Male,Delaware,93,93.0,33,4.2,1.0,1.0,1.0,High
651,34,Male,Florida,40,40.0,12,3.9,1.0,1.0,1.0,Low
652,32,Male,Arkansas,32,32.0,41,2.9,1.0,1.0,1.0,Low
653,64,Male,Minnesota,27,27.0,27,3.1,1.0,1.0,1.0,Low
654,20,Male,North Dakota,68,68.0,45,3.6,1.0,1.0,1.0,Medium
655,24,Male,California,59,59.0,23,4.4,1.0,1.0,1.0,Medium
656,20,Male,Mississippi,36,36.0,19,3.1,1.0,1.0,1.0,Low
657,42,Male,Pennsylvania,23,23.0,6,3.9,1.0,1.0,1.0,Low
658,48,Male,Arizona,80,80.0,6,4.3,1.0,1.0,1.0,High
659,62,Male,Louisiana,37,37.0,20,4.9,1.0,1.0,1.0,Low
660,62,Male,Virginia,52,52.0,8,3.6,1.0,1.0,1.0,Medium
661,50,Male,Montana,79,79.0,39,5.0,1.0,1.0,1.0,High
662,57,Male,Iowa,68,68.0,39,4.1,1.0,1.0,1.0,Medium
663,24,Male,Illinois,98,98.0,39,2.8,1.0,1.0,1.0,High
664,59,Male,Alaska,83,83.0,23,4.7,1.0,1.0,1.0,High
665,63,Male,Colorado,83,83.0,41,4.4,1.0,1.0,1.0,High
666,41,Male,New Mexico,55,55.0,50,4.9,1.0,1.0,1.0,Medium
667,35,Male,Colorado,26,26.0,30,3.1,1.0,1.0,1.0,Low
668,34,Male,Arizona,76,76.0,32,2.6,1.0,1.0,1.0,High
669,49,Male,Hawaii,85,85.0,35,2.9,1.0,1.0,1.0,High
670,43,Male,Illinois,89,89.0,45,3.3,1.0,1.0,1.0,High
671,63,Male,Louisiana,41,41.0,37,4.8,1.0,1.0,1.0,Low
672,38,Male,Iowa,30,30.0,45,4.7,1.0,1.0,1.0,Low
673,59,Male,Washington,53,53.0,29,3.3,1.0,1.0,1.0,Medium
674,35,Male,Oklahoma,66,66.0,27,4.2,1.0,1.0,1.0,Medium
675,48,Male,Washington,33,33.0,36,4.7,1.0,1.0,1.0,Low
676,64,Male,Arkansas,86,86.0,9,2.6,1.0,1.0,1.0,High
677,28,Male,Connecticut,60,60.0,38,2.9,1.0,1.0,1.0,Medium
678,60,Male,Washington,62,62.0,41,2.7,1.0,1.0,1.0,Medium
679,27,Male,Maine,74,74.0,25,3.3,1.0,1.0,1.0,High
680,56,Male,Michigan,95,95.0,37,3.4,1.0,1.0,1.0,High
681,58,Male,Tennessee,25,25.0,3,4.2,1.0,1.0,1.0,Low
682,30,Male,Louisiana,59,59.0,24,3.8,1.0,1.0,1.0,Medium
683,23,Male,Missouri,29,29.0,49,4.0,1.0,1.0,1.0,Low
684,33,Male,Michigan,36,36.0,3,2.7,1.0,1.0,1.0,Low
685,63,Male,Alabama,82,82.0,42,4.7,1.0,1.0,1.0,High
686,70,Male,Massachusetts,71,71.0,32,3.5,1.0,1.0,1.0,Medium
687,70,Male,Indiana,35,35.0,33,3.0,1.0,1.0,1.0,Low
688,19,Male,West Virginia,38,38.0,46,3.3,1.0,1.0,1.0,Low
689,25,Male,Michigan,59,59.0,44,4.7,1.0,1.0,1.0,Medium
690,19,Male,Pennsylvania,91,91.0,35,4.7,1.0,1.0,1.0,High
691,25,Male,Alaska,68,68.0,45,4.8,1.0,1.0,1.0,Medium
692,60,Male,Massachusetts,21,21.0,37,2.9,1.0,1.0,1.0,Low
693,35,Male,North Dakota,95,95.0,40,4.0,1.0,1.0,1.0,High
694,46,Male,Vermont,52,52.0,30,3.1,1.0,1.0,1.0,Medium
695,41,Male,Kentucky,21,21.0,38,3.5,1.0,1.0,1.0,Low
696,30,Male,Nevada,67,67.0,15,3.7,1.0,1.0,1.0,Medium
697,44,Male,Utah,42,42.0,49,2.8,1.0,1.0,1.0,Low
698,61,Male,North Dakota,63,63.0,40,4.6,1.0,1.0,1.0,Medium
699,55,Male,Iowa,41,41.0,40,3.8,1.0,1.0,1.0,Low
700,50,Male,Connecticut,46,46.0,5,2.6,1.0,1.0,1.0,Medium
701,57,Male,Wisconsin,79,79.0,5,4.1,1.0,1.0,1.0,High
702,51,Male,Idaho,90,90.0,5,3.3,1.0,1.0,1.0,High
703,18,Male,Montana,71,71.0,1,3.4,1.0,1.0,1.0,Medium
704,63,Male,Connecticut,87,87.0,21,3.0,1.0,1.0,1.0,High
705,34,Male,Idaho,66,66.0,18,3.2,1.0,1.0,1.0,Medium
